postId,Score,userId,CommentCount,Reputation,Views,UpVotes,DownVotes,Outlier
69285,0,26338.0,0,4800,515,1781,47,DownVotes
69286,0,26338.0,0,4800,515,1781,47,DownVotes
69287,0,26338.0,0,4800,515,1781,47,DownVotes
69300,0,26338.0,0,4800,515,1781,47,DownVotes
69301,0,26338.0,0,4800,515,1781,47,DownVotes
69310,0,26338.0,0,4800,515,1781,47,DownVotes
69311,0,26338.0,0,4800,515,1781,47,DownVotes
79082,0,26338.0,0,4800,515,1781,47,DownVotes
79083,0,26338.0,0,4800,515,1781,47,DownVotes
79085,0,26338.0,0,4800,515,1781,47,DownVotes
79086,0,26338.0,0,4800,515,1781,47,DownVotes
79197,0,26338.0,0,4800,515,1781,47,DownVotes
79198,0,26338.0,0,4800,515,1781,47,DownVotes
79212,0,26338.0,0,4800,515,1781,47,DownVotes
79213,0,26338.0,0,4800,515,1781,47,DownVotes
79218,0,26338.0,0,4800,515,1781,47,DownVotes
79219,0,26338.0,0,4800,515,1781,47,DownVotes
79308,0,26338.0,0,4800,515,1781,47,DownVotes
79309,0,26338.0,0,4800,515,1781,47,DownVotes
79437,0,26338.0,0,4800,515,1781,47,DownVotes
79438,0,26338.0,0,4800,515,1781,47,DownVotes
79439,0,26338.0,0,4800,515,1781,47,DownVotes
79440,0,26338.0,0,4800,515,1781,47,DownVotes
79452,0,26338.0,0,4800,515,1781,47,DownVotes
79453,0,26338.0,0,4800,515,1781,47,DownVotes
79472,0,26338.0,0,4800,515,1781,47,DownVotes
79473,0,26338.0,0,4800,515,1781,47,DownVotes
79720,0,26338.0,0,4800,515,1781,47,DownVotes
79721,0,26338.0,0,4800,515,1781,47,DownVotes
79726,3,26338.0,1,4800,515,1781,47,DownVotes
79730,0,26338.0,0,4800,515,1781,47,DownVotes
79731,0,26338.0,0,4800,515,1781,47,DownVotes
79734,2,26338.0,0,4800,515,1781,47,DownVotes
80290,12,26338.0,3,4800,515,1781,47,DownVotes
80367,0,26338.0,0,4800,515,1781,47,DownVotes
80368,0,26338.0,0,4800,515,1781,47,DownVotes
80391,0,26338.0,0,4800,515,1781,47,DownVotes
80392,0,26338.0,0,4800,515,1781,47,DownVotes
80393,0,26338.0,0,4800,515,1781,47,DownVotes
80394,0,26338.0,0,4800,515,1781,47,DownVotes
80430,0,26338.0,0,4800,515,1781,47,DownVotes
80431,0,26338.0,0,4800,515,1781,47,DownVotes
80471,0,26338.0,0,4800,515,1781,47,DownVotes
80472,0,26338.0,0,4800,515,1781,47,DownVotes
80474,0,26338.0,0,4800,515,1781,47,DownVotes
80475,0,26338.0,0,4800,515,1781,47,DownVotes
83155,2,26338.0,0,4800,515,1781,47,DownVotes
83471,2,26338.0,8,4800,515,1781,47,DownVotes
83715,8,26338.0,0,4800,515,1781,47,DownVotes
83973,2,26338.0,0,4800,515,1781,47,DownVotes
84033,6,26338.0,0,4800,515,1781,47,DownVotes
84035,4,26338.0,0,4800,515,1781,47,DownVotes
84150,2,26338.0,1,4800,515,1781,47,DownVotes
86183,5,26338.0,1,4800,515,1781,47,DownVotes
87491,9,26338.0,0,4800,515,1781,47,DownVotes
88936,4,26338.0,0,4800,515,1781,47,DownVotes
88961,5,26338.0,0,4800,515,1781,47,DownVotes
88964,5,26338.0,1,4800,515,1781,47,DownVotes
89514,6,26338.0,9,4800,515,1781,47,DownVotes
89516,4,26338.0,11,4800,515,1781,47,DownVotes
90156,5,26338.0,0,4800,515,1781,47,DownVotes
90322,4,26338.0,0,4800,515,1781,47,DownVotes
90759,8,26338.0,0,4800,515,1781,47,DownVotes
92119,8,26338.0,2,4800,515,1781,47,DownVotes
94392,6,26338.0,0,4800,515,1781,47,DownVotes
94927,5,26338.0,0,4800,515,1781,47,DownVotes
95221,10,26338.0,8,4800,515,1781,47,DownVotes
96251,5,26338.0,8,4800,515,1781,47,DownVotes
96622,10,26338.0,1,4800,515,1781,47,DownVotes
96725,3,26338.0,0,4800,515,1781,47,DownVotes
97207,7,26338.0,4,4800,515,1781,47,DownVotes
99021,5,26338.0,0,4800,515,1781,47,DownVotes
99089,4,26338.0,9,4800,515,1781,47,DownVotes
99156,2,26338.0,0,4800,515,1781,47,DownVotes
99360,4,26338.0,0,4800,515,1781,47,DownVotes
99855,2,26338.0,0,4800,515,1781,47,DownVotes
99992,4,26338.0,3,4800,515,1781,47,DownVotes
100192,4,26338.0,1,4800,515,1781,47,DownVotes
100368,4,26338.0,0,4800,515,1781,47,DownVotes
100901,3,26338.0,0,4800,515,1781,47,DownVotes
101516,1,26338.0,1,4800,515,1781,47,DownVotes
102908,2,26338.0,0,4800,515,1781,47,DownVotes
103381,3,26338.0,0,4800,515,1781,47,DownVotes
103620,1,26338.0,0,4800,515,1781,47,DownVotes
103817,1,26338.0,5,4800,515,1781,47,DownVotes
104073,4,26338.0,1,4800,515,1781,47,DownVotes
104165,3,26338.0,13,4800,515,1781,47,DownVotes
104383,2,26338.0,0,4800,515,1781,47,DownVotes
104429,1,26338.0,2,4800,515,1781,47,DownVotes
104781,4,26338.0,3,4800,515,1781,47,DownVotes
104783,2,26338.0,0,4800,515,1781,47,DownVotes
105259,3,26338.0,2,4800,515,1781,47,DownVotes
105423,2,26338.0,2,4800,515,1781,47,DownVotes
105446,3,26338.0,5,4800,515,1781,47,DownVotes
105568,1,26338.0,5,4800,515,1781,47,DownVotes
105844,1,26338.0,0,4800,515,1781,47,DownVotes
105926,1,26338.0,3,4800,515,1781,47,DownVotes
106006,2,26338.0,0,4800,515,1781,47,DownVotes
106231,4,26338.0,4,4800,515,1781,47,DownVotes
107606,4,26338.0,1,4800,515,1781,47,DownVotes
107714,8,26338.0,0,4800,515,1781,47,DownVotes
107719,2,26338.0,5,4800,515,1781,47,DownVotes
107731,1,26338.0,0,4800,515,1781,47,DownVotes
107800,0,26338.0,0,4800,515,1781,47,DownVotes
107801,0,26338.0,0,4800,515,1781,47,DownVotes
107820,1,26338.0,0,4800,515,1781,47,DownVotes
107916,1,26338.0,4,4800,515,1781,47,DownVotes
107920,2,26338.0,0,4800,515,1781,47,DownVotes
107931,3,26338.0,4,4800,515,1781,47,DownVotes
107981,1,26338.0,3,4800,515,1781,47,DownVotes
108399,2,26338.0,3,4800,515,1781,47,DownVotes
110593,1,26338.0,0,4800,515,1781,47,DownVotes
110614,1,26338.0,0,4800,515,1781,47,DownVotes
110888,2,26338.0,4,4800,515,1781,47,DownVotes
111351,2,26338.0,0,4800,515,1781,47,DownVotes
111456,1,26338.0,3,4800,515,1781,47,DownVotes
111691,3,26338.0,2,4800,515,1781,47,DownVotes
111862,1,26338.0,1,4800,515,1781,47,DownVotes
114711,2,26338.0,3,4800,515,1781,47,DownVotes
28258,0,32036.0,0,7227,991,2664,143,DownVotes
65134,0,32036.0,0,7227,991,2664,143,DownVotes
65136,0,32036.0,0,7227,991,2664,143,DownVotes
65168,0,32036.0,0,7227,991,2664,143,DownVotes
65169,0,32036.0,0,7227,991,2664,143,DownVotes
74390,8,32036.0,2,7227,991,2664,143,DownVotes
74393,8,32036.0,0,7227,991,2664,143,DownVotes
77305,2,32036.0,1,7227,991,2664,143,DownVotes
77314,4,32036.0,2,7227,991,2664,143,DownVotes
77823,1,32036.0,0,7227,991,2664,143,DownVotes
79158,5,32036.0,13,7227,991,2664,143,DownVotes
79280,5,32036.0,0,7227,991,2664,143,DownVotes
79711,1,32036.0,1,7227,991,2664,143,DownVotes
80836,0,32036.0,4,7227,991,2664,143,DownVotes
80848,0,32036.0,1,7227,991,2664,143,DownVotes
80853,0,32036.0,0,7227,991,2664,143,DownVotes
80857,1,32036.0,3,7227,991,2664,143,DownVotes
80860,2,32036.0,13,7227,991,2664,143,DownVotes
80927,5,32036.0,3,7227,991,2664,143,DownVotes
80929,0,32036.0,2,7227,991,2664,143,DownVotes
80930,1,32036.0,2,7227,991,2664,143,DownVotes
80933,1,32036.0,0,7227,991,2664,143,DownVotes
80963,1,32036.0,0,7227,991,2664,143,DownVotes
80965,1,32036.0,0,7227,991,2664,143,DownVotes
81003,1,32036.0,2,7227,991,2664,143,DownVotes
81006,1,32036.0,0,7227,991,2664,143,DownVotes
81119,3,32036.0,0,7227,991,2664,143,DownVotes
81124,1,32036.0,4,7227,991,2664,143,DownVotes
81172,1,32036.0,0,7227,991,2664,143,DownVotes
81196,0,32036.0,0,7227,991,2664,143,DownVotes
81199,1,32036.0,0,7227,991,2664,143,DownVotes
81323,2,32036.0,1,7227,991,2664,143,DownVotes
81330,2,32036.0,0,7227,991,2664,143,DownVotes
81336,1,32036.0,0,7227,991,2664,143,DownVotes
81337,0,32036.0,0,7227,991,2664,143,DownVotes
81338,0,32036.0,0,7227,991,2664,143,DownVotes
81346,3,32036.0,0,7227,991,2664,143,DownVotes
81362,0,32036.0,0,7227,991,2664,143,DownVotes
81363,0,32036.0,0,7227,991,2664,143,DownVotes
81384,2,32036.0,0,7227,991,2664,143,DownVotes
81438,1,32036.0,0,7227,991,2664,143,DownVotes
81445,1,32036.0,1,7227,991,2664,143,DownVotes
81447,0,32036.0,1,7227,991,2664,143,DownVotes
81460,0,32036.0,0,7227,991,2664,143,DownVotes
81472,1,32036.0,6,7227,991,2664,143,DownVotes
81488,0,32036.0,3,7227,991,2664,143,DownVotes
81491,2,32036.0,0,7227,991,2664,143,DownVotes
81570,0,32036.0,0,7227,991,2664,143,DownVotes
81577,1,32036.0,7,7227,991,2664,143,DownVotes
81689,1,32036.0,0,7227,991,2664,143,DownVotes
81696,0,32036.0,13,7227,991,2664,143,DownVotes
81697,0,32036.0,0,7227,991,2664,143,DownVotes
81698,0,32036.0,0,7227,991,2664,143,DownVotes
81748,2,32036.0,5,7227,991,2664,143,DownVotes
81768,2,32036.0,2,7227,991,2664,143,DownVotes
81839,0,32036.0,0,7227,991,2664,143,DownVotes
81899,0,32036.0,0,7227,991,2664,143,DownVotes
82243,10,32036.0,4,7227,991,2664,143,DownVotes
82274,0,32036.0,0,7227,991,2664,143,DownVotes
82275,1,32036.0,0,7227,991,2664,143,DownVotes
82284,2,32036.0,3,7227,991,2664,143,DownVotes
82420,1,32036.0,0,7227,991,2664,143,DownVotes
82431,0,32036.0,0,7227,991,2664,143,DownVotes
82581,13,32036.0,0,7227,991,2664,143,DownVotes
82590,1,32036.0,1,7227,991,2664,143,DownVotes
82899,2,32036.0,4,7227,991,2664,143,DownVotes
83131,12,32036.0,6,7227,991,2664,143,DownVotes
83357,1,32036.0,0,7227,991,2664,143,DownVotes
83545,4,32036.0,2,7227,991,2664,143,DownVotes
83599,5,32036.0,0,7227,991,2664,143,DownVotes
83725,1,32036.0,0,7227,991,2664,143,DownVotes
83806,0,32036.0,6,7227,991,2664,143,DownVotes
84196,1,32036.0,0,7227,991,2664,143,DownVotes
85574,1,32036.0,0,7227,991,2664,143,DownVotes
85956,6,32036.0,0,7227,991,2664,143,DownVotes
86027,0,32036.0,0,7227,991,2664,143,DownVotes
86028,0,32036.0,0,7227,991,2664,143,DownVotes
86128,1,32036.0,0,7227,991,2664,143,DownVotes
86134,2,32036.0,2,7227,991,2664,143,DownVotes
86897,1,32036.0,0,7227,991,2664,143,DownVotes
86959,3,32036.0,2,7227,991,2664,143,DownVotes
87231,11,32036.0,2,7227,991,2664,143,DownVotes
87238,6,32036.0,2,7227,991,2664,143,DownVotes
87258,0,32036.0,0,7227,991,2664,143,DownVotes
87259,0,32036.0,0,7227,991,2664,143,DownVotes
87404,3,32036.0,12,7227,991,2664,143,DownVotes
87418,4,32036.0,0,7227,991,2664,143,DownVotes
87419,12,32036.0,2,7227,991,2664,143,DownVotes
87485,1,32036.0,0,7227,991,2664,143,DownVotes
87499,0,32036.0,0,7227,991,2664,143,DownVotes
87545,0,32036.0,0,7227,991,2664,143,DownVotes
87546,0,32036.0,0,7227,991,2664,143,DownVotes
87851,5,32036.0,0,7227,991,2664,143,DownVotes
87862,3,32036.0,0,7227,991,2664,143,DownVotes
88049,0,32036.0,3,7227,991,2664,143,DownVotes
88202,6,32036.0,7,7227,991,2664,143,DownVotes
88327,1,32036.0,0,7227,991,2664,143,DownVotes
88343,0,32036.0,0,7227,991,2664,143,DownVotes
88350,1,32036.0,6,7227,991,2664,143,DownVotes
88352,5,32036.0,0,7227,991,2664,143,DownVotes
88373,2,32036.0,1,7227,991,2664,143,DownVotes
88427,1,32036.0,5,7227,991,2664,143,DownVotes
88511,2,32036.0,1,7227,991,2664,143,DownVotes
88522,1,32036.0,0,7227,991,2664,143,DownVotes
88647,3,32036.0,2,7227,991,2664,143,DownVotes
88655,2,32036.0,1,7227,991,2664,143,DownVotes
88667,1,32036.0,2,7227,991,2664,143,DownVotes
88674,1,32036.0,0,7227,991,2664,143,DownVotes
88854,2,32036.0,2,7227,991,2664,143,DownVotes
89806,1,32036.0,0,7227,991,2664,143,DownVotes
89971,2,32036.0,1,7227,991,2664,143,DownVotes
90109,1,32036.0,4,7227,991,2664,143,DownVotes
90222,0,32036.0,0,7227,991,2664,143,DownVotes
90223,0,32036.0,0,7227,991,2664,143,DownVotes
90236,0,32036.0,2,7227,991,2664,143,DownVotes
90404,3,32036.0,7,7227,991,2664,143,DownVotes
90500,3,32036.0,0,7227,991,2664,143,DownVotes
90550,0,32036.0,0,7227,991,2664,143,DownVotes
90557,4,32036.0,1,7227,991,2664,143,DownVotes
90655,0,32036.0,0,7227,991,2664,143,DownVotes
90766,3,32036.0,0,7227,991,2664,143,DownVotes
90795,2,32036.0,0,7227,991,2664,143,DownVotes
90918,0,32036.0,3,7227,991,2664,143,DownVotes
90924,3,32036.0,5,7227,991,2664,143,DownVotes
91092,1,32036.0,6,7227,991,2664,143,DownVotes
91097,0,32036.0,1,7227,991,2664,143,DownVotes
91227,0,32036.0,0,7227,991,2664,143,DownVotes
91251,0,32036.0,4,7227,991,2664,143,DownVotes
91254,13,32036.0,1,7227,991,2664,143,DownVotes
91257,0,32036.0,0,7227,991,2664,143,DownVotes
91279,2,32036.0,3,7227,991,2664,143,DownVotes
91513,0,32036.0,8,7227,991,2664,143,DownVotes
91542,14,32036.0,6,7227,991,2664,143,DownVotes
91693,3,32036.0,4,7227,991,2664,143,DownVotes
91728,5,32036.0,1,7227,991,2664,143,DownVotes
91867,2,32036.0,0,7227,991,2664,143,DownVotes
92008,0,32036.0,0,7227,991,2664,143,DownVotes
92103,0,32036.0,0,7227,991,2664,143,DownVotes
92187,6,32036.0,5,7227,991,2664,143,DownVotes
92196,2,32036.0,2,7227,991,2664,143,DownVotes
92248,12,32036.0,10,7227,991,2664,143,DownVotes
92340,1,32036.0,2,7227,991,2664,143,DownVotes
92346,1,32036.0,0,7227,991,2664,143,DownVotes
92379,10,32036.0,0,7227,991,2664,143,DownVotes
92519,1,32036.0,2,7227,991,2664,143,DownVotes
92528,1,32036.0,2,7227,991,2664,143,DownVotes
92628,3,32036.0,0,7227,991,2664,143,DownVotes
92765,6,32036.0,0,7227,991,2664,143,DownVotes
92782,1,32036.0,2,7227,991,2664,143,DownVotes
92789,3,32036.0,0,7227,991,2664,143,DownVotes
92818,2,32036.0,3,7227,991,2664,143,DownVotes
93199,1,32036.0,1,7227,991,2664,143,DownVotes
93977,2,32036.0,0,7227,991,2664,143,DownVotes
94383,0,32036.0,0,7227,991,2664,143,DownVotes
94386,0,32036.0,1,7227,991,2664,143,DownVotes
94407,2,32036.0,4,7227,991,2664,143,DownVotes
94475,0,32036.0,0,7227,991,2664,143,DownVotes
94510,1,32036.0,3,7227,991,2664,143,DownVotes
94983,16,32036.0,6,7227,991,2664,143,DownVotes
95092,1,32036.0,0,7227,991,2664,143,DownVotes
95100,2,32036.0,5,7227,991,2664,143,DownVotes
95237,1,32036.0,0,7227,991,2664,143,DownVotes
95277,1,32036.0,0,7227,991,2664,143,DownVotes
95445,3,32036.0,0,7227,991,2664,143,DownVotes
95555,1,32036.0,2,7227,991,2664,143,DownVotes
95610,1,32036.0,2,7227,991,2664,143,DownVotes
95857,2,32036.0,1,7227,991,2664,143,DownVotes
96016,1,32036.0,0,7227,991,2664,143,DownVotes
96299,1,32036.0,0,7227,991,2664,143,DownVotes
96425,0,32036.0,0,7227,991,2664,143,DownVotes
96537,3,32036.0,0,7227,991,2664,143,DownVotes
96555,2,32036.0,1,7227,991,2664,143,DownVotes
96668,1,32036.0,0,7227,991,2664,143,DownVotes
96880,3,32036.0,5,7227,991,2664,143,DownVotes
97095,0,32036.0,5,7227,991,2664,143,DownVotes
97130,1,32036.0,0,7227,991,2664,143,DownVotes
97528,0,32036.0,2,7227,991,2664,143,DownVotes
97602,1,32036.0,0,7227,991,2664,143,DownVotes
97603,0,32036.0,1,7227,991,2664,143,DownVotes
97739,3,32036.0,2,7227,991,2664,143,DownVotes
97747,3,32036.0,9,7227,991,2664,143,DownVotes
97786,4,32036.0,2,7227,991,2664,143,DownVotes
97878,0,32036.0,0,7227,991,2664,143,DownVotes
97918,2,32036.0,2,7227,991,2664,143,DownVotes
97935,2,32036.0,2,7227,991,2664,143,DownVotes
99059,1,32036.0,4,7227,991,2664,143,DownVotes
99063,0,32036.0,1,7227,991,2664,143,DownVotes
99624,4,32036.0,0,7227,991,2664,143,DownVotes
99645,3,32036.0,3,7227,991,2664,143,DownVotes
99763,4,32036.0,0,7227,991,2664,143,DownVotes
100276,5,32036.0,3,7227,991,2664,143,DownVotes
100406,3,32036.0,0,7227,991,2664,143,DownVotes
100416,2,32036.0,2,7227,991,2664,143,DownVotes
100654,0,32036.0,0,7227,991,2664,143,DownVotes
100656,1,32036.0,0,7227,991,2664,143,DownVotes
100663,1,32036.0,0,7227,991,2664,143,DownVotes
100664,1,32036.0,0,7227,991,2664,143,DownVotes
100789,1,32036.0,0,7227,991,2664,143,DownVotes
100821,4,32036.0,3,7227,991,2664,143,DownVotes
100828,2,32036.0,4,7227,991,2664,143,DownVotes
100927,2,32036.0,2,7227,991,2664,143,DownVotes
100932,1,32036.0,7,7227,991,2664,143,DownVotes
100948,5,32036.0,0,7227,991,2664,143,DownVotes
100962,2,32036.0,0,7227,991,2664,143,DownVotes
101040,2,32036.0,0,7227,991,2664,143,DownVotes
101061,2,32036.0,0,7227,991,2664,143,DownVotes
101174,1,32036.0,1,7227,991,2664,143,DownVotes
101179,1,32036.0,0,7227,991,2664,143,DownVotes
101185,2,32036.0,0,7227,991,2664,143,DownVotes
101191,2,32036.0,2,7227,991,2664,143,DownVotes
101200,5,32036.0,0,7227,991,2664,143,DownVotes
101201,2,32036.0,0,7227,991,2664,143,DownVotes
101214,3,32036.0,0,7227,991,2664,143,DownVotes
101350,1,32036.0,1,7227,991,2664,143,DownVotes
101367,7,32036.0,4,7227,991,2664,143,DownVotes
101390,3,32036.0,2,7227,991,2664,143,DownVotes
101475,2,32036.0,1,7227,991,2664,143,DownVotes
101487,1,32036.0,0,7227,991,2664,143,DownVotes
101551,3,32036.0,3,7227,991,2664,143,DownVotes
102607,2,32036.0,0,7227,991,2664,143,DownVotes
102721,7,32036.0,8,7227,991,2664,143,DownVotes
104218,3,32036.0,2,7227,991,2664,143,DownVotes
105467,1,32036.0,0,7227,991,2664,143,DownVotes
105761,4,32036.0,4,7227,991,2664,143,DownVotes
105765,4,32036.0,0,7227,991,2664,143,DownVotes
105767,1,32036.0,2,7227,991,2664,143,DownVotes
105779,1,32036.0,1,7227,991,2664,143,DownVotes
105843,1,32036.0,2,7227,991,2664,143,DownVotes
105852,1,32036.0,6,7227,991,2664,143,DownVotes
105860,0,32036.0,0,7227,991,2664,143,DownVotes
106039,3,32036.0,0,7227,991,2664,143,DownVotes
106127,0,32036.0,2,7227,991,2664,143,DownVotes
106133,2,32036.0,3,7227,991,2664,143,DownVotes
106154,0,32036.0,0,7227,991,2664,143,DownVotes
106180,3,32036.0,0,7227,991,2664,143,DownVotes
106396,1,32036.0,9,7227,991,2664,143,DownVotes
106401,0,32036.0,0,7227,991,2664,143,DownVotes
107869,1,32036.0,1,7227,991,2664,143,DownVotes
108066,1,32036.0,2,7227,991,2664,143,DownVotes
108081,7,32036.0,0,7227,991,2664,143,DownVotes
108768,0,32036.0,3,7227,991,2664,143,DownVotes
108774,0,32036.0,4,7227,991,2664,143,DownVotes
108792,0,32036.0,0,7227,991,2664,143,DownVotes
108986,3,32036.0,2,7227,991,2664,143,DownVotes
109000,3,32036.0,1,7227,991,2664,143,DownVotes
109102,0,32036.0,0,7227,991,2664,143,DownVotes
109112,14,32036.0,2,7227,991,2664,143,DownVotes
109115,0,32036.0,0,7227,991,2664,143,DownVotes
109151,0,32036.0,0,7227,991,2664,143,DownVotes
109267,2,32036.0,1,7227,991,2664,143,DownVotes
109293,2,32036.0,6,7227,991,2664,143,DownVotes
109723,1,32036.0,0,7227,991,2664,143,DownVotes
109734,4,32036.0,0,7227,991,2664,143,DownVotes
109772,0,32036.0,0,7227,991,2664,143,DownVotes
110176,1,32036.0,0,7227,991,2664,143,DownVotes
110187,0,32036.0,1,7227,991,2664,143,DownVotes
110319,0,32036.0,0,7227,991,2664,143,DownVotes
110343,2,32036.0,1,7227,991,2664,143,DownVotes
110360,0,32036.0,1,7227,991,2664,143,DownVotes
110835,3,32036.0,0,7227,991,2664,143,DownVotes
111261,4,32036.0,0,7227,991,2664,143,DownVotes
111770,1,32036.0,3,7227,991,2664,143,DownVotes
111777,0,32036.0,1,7227,991,2664,143,DownVotes
111806,1,32036.0,6,7227,991,2664,143,DownVotes
111822,3,32036.0,2,7227,991,2664,143,DownVotes
113074,1,32036.0,0,7227,991,2664,143,DownVotes
113379,2,32036.0,0,7227,991,2664,143,DownVotes
113527,2,32036.0,7,7227,991,2664,143,DownVotes
114107,0,32036.0,5,7227,991,2664,143,DownVotes
29001,10,615.0,1,379,51,163,49,DownVotes
43283,8,615.0,13,379,51,163,49,DownVotes
100431,1,615.0,0,379,51,163,49,DownVotes
103419,16,615.0,0,379,51,163,49,DownVotes
105268,1,615.0,0,379,51,163,49,DownVotes
30161,1,11887.0,0,2555,284,460,57,DownVotes
30641,2,11887.0,0,2555,284,460,57,DownVotes
31155,3,11887.0,17,2555,284,460,57,DownVotes
32773,0,11887.0,2,2555,284,460,57,DownVotes
32775,0,11887.0,0,2555,284,460,57,DownVotes
32777,2,11887.0,2,2555,284,460,57,DownVotes
33908,2,11887.0,0,2555,284,460,57,DownVotes
33910,2,11887.0,0,2555,284,460,57,DownVotes
33936,2,11887.0,2,2555,284,460,57,DownVotes
33938,2,11887.0,0,2555,284,460,57,DownVotes
33951,0,11887.0,1,2555,284,460,57,DownVotes
34103,0,11887.0,0,2555,284,460,57,DownVotes
34377,1,11887.0,1,2555,284,460,57,DownVotes
34380,1,11887.0,3,2555,284,460,57,DownVotes
34481,4,11887.0,0,2555,284,460,57,DownVotes
34539,1,11887.0,0,2555,284,460,57,DownVotes
34555,1,11887.0,0,2555,284,460,57,DownVotes
36042,1,11887.0,0,2555,284,460,57,DownVotes
36044,2,11887.0,1,2555,284,460,57,DownVotes
36048,6,11887.0,7,2555,284,460,57,DownVotes
36053,2,11887.0,1,2555,284,460,57,DownVotes
36059,5,11887.0,3,2555,284,460,57,DownVotes
36138,2,11887.0,6,2555,284,460,57,DownVotes
36142,3,11887.0,0,2555,284,460,57,DownVotes
36235,1,11887.0,5,2555,284,460,57,DownVotes
36269,1,11887.0,0,2555,284,460,57,DownVotes
36337,0,11887.0,0,2555,284,460,57,DownVotes
37456,0,11887.0,6,2555,284,460,57,DownVotes
37627,5,11887.0,1,2555,284,460,57,DownVotes
37782,4,11887.0,3,2555,284,460,57,DownVotes
37810,1,11887.0,1,2555,284,460,57,DownVotes
37991,1,11887.0,0,2555,284,460,57,DownVotes
38070,0,11887.0,1,2555,284,460,57,DownVotes
38083,1,11887.0,1,2555,284,460,57,DownVotes
38084,2,11887.0,7,2555,284,460,57,DownVotes
38094,1,11887.0,1,2555,284,460,57,DownVotes
38114,1,11887.0,9,2555,284,460,57,DownVotes
38494,2,11887.0,8,2555,284,460,57,DownVotes
38526,1,11887.0,0,2555,284,460,57,DownVotes
38704,1,11887.0,2,2555,284,460,57,DownVotes
38803,1,11887.0,0,2555,284,460,57,DownVotes
38843,2,11887.0,2,2555,284,460,57,DownVotes
39020,0,11887.0,9,2555,284,460,57,DownVotes
41332,4,11887.0,1,2555,284,460,57,DownVotes
43706,1,11887.0,0,2555,284,460,57,DownVotes
45454,1,11887.0,0,2555,284,460,57,DownVotes
45507,3,11887.0,1,2555,284,460,57,DownVotes
45510,1,11887.0,1,2555,284,460,57,DownVotes
45523,3,11887.0,0,2555,284,460,57,DownVotes
46239,2,11887.0,0,2555,284,460,57,DownVotes
46393,1,11887.0,0,2555,284,460,57,DownVotes
46401,1,11887.0,13,2555,284,460,57,DownVotes
48059,1,11887.0,0,2555,284,460,57,DownVotes
55750,3,11887.0,0,2555,284,460,57,DownVotes
61653,1,11887.0,3,2555,284,460,57,DownVotes
63141,-1,11887.0,1,2555,284,460,57,DownVotes
63820,5,11887.0,0,2555,284,460,57,DownVotes
63824,0,11887.0,2,2555,284,460,57,DownVotes
63840,2,11887.0,0,2555,284,460,57,DownVotes
64234,2,11887.0,3,2555,284,460,57,DownVotes
64248,2,11887.0,1,2555,284,460,57,DownVotes
64307,2,11887.0,0,2555,284,460,57,DownVotes
65826,1,11887.0,0,2555,284,460,57,DownVotes
72091,1,11887.0,6,2555,284,460,57,DownVotes
74338,8,11887.0,2,2555,284,460,57,DownVotes
74535,1,11887.0,0,2555,284,460,57,DownVotes
86007,1,11887.0,1,2555,284,460,57,DownVotes
97522,8,11887.0,4,2555,284,460,57,DownVotes
97861,8,11887.0,0,2555,284,460,57,DownVotes
97887,1,11887.0,0,2555,284,460,57,DownVotes
99177,6,11887.0,0,2555,284,460,57,DownVotes
100161,2,11887.0,0,2555,284,460,57,DownVotes
100323,0,11887.0,0,2555,284,460,57,DownVotes
100596,2,11887.0,1,2555,284,460,57,DownVotes
100638,1,11887.0,0,2555,284,460,57,DownVotes
101317,0,11887.0,0,2555,284,460,57,DownVotes
102712,8,11887.0,3,2555,284,460,57,DownVotes
102726,2,11887.0,0,2555,284,460,57,DownVotes
102736,2,11887.0,0,2555,284,460,57,DownVotes
102782,1,11887.0,2,2555,284,460,57,DownVotes
102800,1,11887.0,5,2555,284,460,57,DownVotes
102801,2,11887.0,0,2555,284,460,57,DownVotes
102807,1,11887.0,0,2555,284,460,57,DownVotes
103378,0,11887.0,0,2555,284,460,57,DownVotes
103388,0,11887.0,0,2555,284,460,57,DownVotes
103834,3,11887.0,4,2555,284,460,57,DownVotes
103848,9,11887.0,4,2555,284,460,57,DownVotes
103893,3,11887.0,0,2555,284,460,57,DownVotes
103973,1,11887.0,1,2555,284,460,57,DownVotes
104013,2,11887.0,6,2555,284,460,57,DownVotes
104227,1,11887.0,2,2555,284,460,57,DownVotes
104279,4,11887.0,1,2555,284,460,57,DownVotes
104291,4,11887.0,0,2555,284,460,57,DownVotes
105246,3,11887.0,0,2555,284,460,57,DownVotes
105922,0,11887.0,0,2555,284,460,57,DownVotes
106268,1,11887.0,0,2555,284,460,57,DownVotes
107813,1,11887.0,0,2555,284,460,57,DownVotes
108028,0,11887.0,0,2555,284,460,57,DownVotes
108696,2,11887.0,0,2555,284,460,57,DownVotes
108724,1,11887.0,2,2555,284,460,57,DownVotes
108740,1,11887.0,2,2555,284,460,57,DownVotes
109876,1,11887.0,2,2555,284,460,57,DownVotes
110694,1,11887.0,0,2555,284,460,57,DownVotes
110714,1,11887.0,0,2555,284,460,57,DownVotes
110860,1,11887.0,0,2555,284,460,57,DownVotes
112473,2,11887.0,2,2555,284,460,57,DownVotes
112480,3,11887.0,1,2555,284,460,57,DownVotes
112764,2,11887.0,1,2555,284,460,57,DownVotes
113785,4,11887.0,0,2555,284,460,57,DownVotes
114048,4,11887.0,3,2555,284,460,57,DownVotes
